f;;;;;n;;;;;r;;;;;s;;;;
CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;
1,00125;0,1025;1,40575;0,0085;2,0855;9,60275;5,673;2,28;1,9365;1,787;0,63375;0,72075;0,4885;0,62925;0,74125;25,359;22,324;40,85225;59,594;50,1795
1,87525;0,624;1,78725;3,01225;3,031;1,84175;0,1725;1,2565;5,17275;7,99275;1,03625;0,2805;1,08525;0,90025;0,47875;222,44675;43,00975;148,6475;7,297;20,38425
1,16175;5,1245;0,007;1,19725;3,35275;1,1915;1,935;7,859;8,02875;3,26125;0,38575;0,44375;1,63675;4,7315;0,57875;6,41375;50,9605;3,51475;70,60025;1,854
2,28275;0,219;1,3515;0,36125;1,1035;1,529;2,0625;3,27375;1,8095;5,23425;2,8235;0,63125;0,541;0,83525;4,83725;3,0315;39,55325;33,27875;62,678;38,30625
2,034;2,68375;0,69425;2,199;0,93325;2,77975;0,80125;9,577;11,573;1,896;2,464;2,901;1,1825;1,09775;0,49975;11,8445;14,227;11,02325;110,26325;5,5065
2,98225;2,18275;2,32225;2,6985;0,436;5,0585;1,941;1,093;4,4125;1,8735;0,48725;3,20925;2,218;0,47075;1,573;41,6725;63,81;0,5065;57,94125;0,128
1,93225;0,01675;0,03225;2,21725;0,6745;1,18825;2,081;0,92825;8,778;3,38775;4,986;1,399;2,7065;3,9945;7,3815;6,0275;1,748;15,09025;20,68575;75,8005
8,54525;2,898;2,9275;0,60575;2,31725;0,087;12,04125;1,3975;0,90575;5,5345;77,473;1,8745;3,787;2,30675;3,041;5,58125;16,60225;34,92725;5,6155;22,4605
3,88575;0,469;0,6845;4,4075;8,5565;3,4555;2,9275;14,96025;6,4685;5,7555;0,4685;1,79425;1,99275;1,8045;0,44475;29,749;6,09475;18,988;25,79975;8,602
4,991;1,75175;2,208;2,61375;1,99825;1,5925;0,4565;1,3125;0,07525;1,29675;0,648;1,08425;0,49275;0,72725;0,602;13,595;28,35175;19,042;77,83075;36,065
1,02925;2,724;2,03525;2,2315;0,72825;0,05625;15,025;1,2775;0,777;1,9785;0,48875;1,183;1,19075;0,76275;0,5835;47,738;1,4015;6,4205;6,76975;64,48175
2,89875;1,64425;1,2615;1,14425;7,903;3,69625;1,733;3,909;7,7825;8,104;3,436;1,56125;0,55825;1,32925;1,1385;17,879;172,55175;24,81925;84,12925;28,18975
