f;;;;;n;;;;;r;;;;;s;;;;
CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;
0,007;0,006;0,146;0,086;0,02;0,007;0,011;0,156;0,207;0,056;0,002;8,923;0,0;0,284;0,473;0,01;0,012;0,111;0,078;0,01
0,006;0,006;0,069;0,112;0,001;0,009;0,009;0,134;0,155;0,842;0,101;0,143;0,0;3,047;0,103;0,01;0,011;0,066;0,074;0,091
0,007;0,008;0,083;0,077;0,409;0,011;0,011;0,077;0,102;0,002;0,003;0,002;6,973;0,001;0,28;0,009;0,01;0,017;0,072;0,087
0,006;0,01;0,106;0,104;0,044;0,009;0,011;0,011;0,129;0,016;0,076;0,001;0,001;0,042;0,195;0,01;0,012;0,053;0,067;0,091
0,006;0,008;0,069;0,073;0,042;0,009;0,025;0,096;0,674;0,056;0,001;0,045;0,0;0,044;0,211;0,014;0,012;0,02;0,069;0,085
0,006;0,009;0,108;0,125;0,279;0,01;0,027;0,072;0,17;0,015;0,001;0,001;0,001;0,0;0,215;0,033;0,01;0,072;0,103;0,033
0,006;0,008;0,12;0,091;1,641;0,009;0,01;0,132;0,1;1,175;0,001;0,029;0,0;1,502;0,25;0,012;0,017;0,006;0,077;0,133
0,006;0,009;0,084;0,092;0,002;0,008;0,009;0,046;0,107;0,067;0,015;0,011;0,001;0,048;0,225;0,01;0,03;0,063;0,064;0,133
0,006;0,01;0,181;0,083;0,022;0,009;0,009;0,105;0,094;0,345;0,006;0,007;0,001;5,458;0,172;0,008;0,047;0,089;0,087;0,236
0,008;0,01;0,043;0,079;0,879;0,113;0,008;0,102;0,094;0,01;0,107;0,182;0,001;0,177;0,409;0,008;0,013;0,053;0,06;0,4
0,008;0,008;0,082;0,116;0,001;0,008;0,008;0,054;0,091;2,605;0,001;0,001;0,275;0,014;0,097;0,008;0,009;0,131;0,067;0,119
0,008;0,008;0,259;0,085;0,004;0,011;0,008;0,076;0,092;0,09;0,001;0,0;0,0;0,023;0,36;0,008;0,01;0,004;0,057;0,523
0,009;0,009;0,014;0,083;0,093;0,022;0,009;0,099;0,091;0,034;0,001;0,001;0,001;0,041;0,074;0,009;0,009;0,066;0,083;0,132
0,007;0,009;107,199;0,076;0,021;0,11;0,009;0,042;0,085;0,152;1812,976;0,0;0,0;0,015;1115,679;0,009;0,01;0,038;0,056;0,47
0,007;0,008;0,092;0,08;0,089;0,012;0,008;0,079;0,103;0,085;0,038;0,0;0,001;0,035;0,001;0,163;0,009;0,048;0,081;0,105
0,006;0,009;0,187;0,073;2,711;0,008;0,008;0,126;0,101;0,012;0,001;0,001;0,0;0,278;0,0;0,034;0,01;0,031;0,141;0,118
0,006;0,009;0,048;0,074;0,181;0,011;0,009;0,111;0,085;0,08;0,023;0,0;0,0;0,0;0,001;0,012;0,009;0,073;0,112;0,125
108,636;0,01;0,088;0,072;0,047;0,023;0,029;0,184;0,088;1,158;0,013;0,0;0,001;0,001;6403,86;0,01;0,011;0,078;0,068;0,419
0,014;0,009;0,024;0,081;0,006;0,046;0,011;0,073;0,076;0,078;0,023;0,001;0,0;0,004;0,008;0,009;0,009;0,326;0,1;2,745
0,007;0,009;0,101;0,381;1,722;0,01;0,01;0,108;0,085;0,108;0,401;0,0;0,001;4,785;0,022;0,009;0,012;0,093;0,067;1,009
0,007;0,01;0,0;0,094;0,0;0,011;0,01;0,366;0,076;0,001;0,406;0,087;0,0;0,023;0,079;0,009;0,01;0,132;0,093;0,143
0,007;0,034;0,089;0,076;0,005;0,056;0,008;0,788;0,11;0,637;0,345;0,018;0,001;0,132;12802,814;0,01;0,023;1,084;0,067;0,136
0,013;0,027;0,257;0,096;0,098;0,021;0,019;0,13;0,147;0,001;0,105;0,0;0,0;0,266;0,086;0,06;0,055;0,096;0,218;0,848
0,008;0,034;0,083;0,07;0,021;0,011;0,009;0,152;1,35;0,06;0,344;0,08;0,001;0,382;0,471;0,047;0,197;0,019;0,111;0,131
0,007;0,012;0,057;0,077;0,018;0,01;0,008;0,234;0,143;2,742;0,097;9,029;0,0;0,053;0,0;0,033;0,013;0,029;0,089;0,144
0,016;0,01;0,062;0,099;0,009;0,011;0,01;0,051;0,142;0,152;0,412;0,002;0,001;0,377;0,279;0,013;0,009;0,047;0,135;0,142
0,007;0,01;0,009;0,07;0,967;0,009;0,451;0,051;0,248;0,001;0,21;0,044;0,0;0,15;0,212;0,016;0,009;0,078;0,073;1,393
0,006;0,01;0,125;0,076;0,0;0,01;0,014;0,072;0,111;0,014;3,185;0,002;0,141;2,137;0,288;0,01;0,009;0,134;0,108;3,158
0,006;0,01;0,043;0,068;1,316;0,01;0,01;0,757;0,099;0,589;0,001;0,038;0,0;0,0;0,105;0,011;0,009;0,103;0,096;0,236
0,007;0,01;0,062;0,092;0,001;0,012;0,011;0,113;0,133;0,014;0,0;0,052;0,001;0,002;0,318;0,029;0,008;0,047;0,103;2,972
0,005;0,009;0,06;0,063;1,003;0,151;0,009;0,209;0,173;0,047;0,033;0,023;0,0;0,142;0,185;0,012;0,008;0,079;0,072;0,001
0,006;0,009;0,44;0,089;0,001;0,014;0,01;0,095;0,248;0,047;0,03;0,021;0,0;0,001;0,292;0,009;0,009;0,014;0,071;0,14
0,006;0,009;105,483;0,067;0,001;0,046;0,009;0,053;0,129;0,157;0,008;0,309;0,001;0,0;0,216;0,009;0,008;0,079;0,08;0,02
0,007;0,009;0,061;0,093;0,335;0,04;0,009;0,055;0,089;0,067;0,017;0,001;0,0;0,001;2,266;0,01;0,01;0,026;0,107;0,093
0,006;0,011;0,085;0,063;0,072;0,013;0,01;0,247;0,118;0,029;0,006;0,001;0,0;0,143;0,001;0,01;0,009;0,097;0,062;0,076
0,006;0,009;0,153;0,092;1,019;0,011;0,009;0,215;0,083;0,122;0,026;0,001;0,001;1,654;0,0;0,009;0,008;0,016;0,099;0,102
0,007;0,009;0,19;0,065;0,389;0,056;0,01;0,06;0,077;0,101;0,053;0,001;0,0;0,437;0,001;0,009;0,009;0,047;0,07;1,14
0,006;0,009;0,06;0,092;0,049;0,038;0,008;0,112;0,14;0,026;0,081;0,0;0,033;4,151;1125,52;0,009;0,009;0,031;0,095;0,003
0,006;0,009;0,137;0,07;0,584;0,013;0,01;0,054;0,256;0,114;0,233;0,001;0,001;0,168;0,064;0,009;0,009;0,097;0,083;0,007
0,006;0,01;0,095;0,096;0,619;0,011;0,011;0,771;0,136;0,052;0,001;0,001;0,0;0,478;0,06;0,009;0,008;0,858;0,07;0,092
0,005;0,037;0,252;0,065;0,392;0,01;0,01;0,14;0,238;0,259;0,002;0,001;0,0;0,083;0,036;0,009;0,01;0,085;0,1;0,035
0,006;0,013;0,16;0,091;0,018;0,01;0,034;0,089;0,161;0,329;0,001;0,001;0,015;1,024;6404,067;0,01;0,009;0,033;0,073;0,041
0,007;0,011;0,191;0,063;0,033;0,009;0,012;0,525;0,114;0,291;0,002;0,001;0,0;0,07;0,0;0,009;0,008;0,078;0,256;0,039
0,005;0,008;0,071;0,089;3,105;0,059;0,01;0,122;0,131;0,41;0,001;0,146;0,008;0,591;0,013;0,01;0,009;0,003;0,075;0,041
0,006;0,01;0,102;0,061;0,001;0,011;0,009;0,19;0,088;0,191;0,001;16,743;0,006;3,303;0,014;0,009;0,009;0,082;0,22;0,029
0,007;0,01;0,073;0,091;0,002;0,009;0,912;0,119;0,112;0,553;0,116;0,001;0,009;0,049;12797,746;0,469;0,009;0,276;0,086;0,055
0,014;0,012;0,159;0,1;0,001;0,013;0,016;0,163;0,164;0,26;0,001;0,001;0,067;1,309;7,463;0,017;0,011;0,16;0,077;0,012
0,009;0,005;0,048;0,109;0,059;0,007;0,009;0,147;0,155;0,055;0,029;0,063;0,291;1,825;0,001;0,009;0,006;0,099;0,055;0,145
0,008;0,006;0,006;0,085;0,742;0,007;0,009;0,208;0,124;0,173;0,031;0,021;0,261;0,001;0,59;0,008;0,006;0,057;0,045;0,107
0,008;0,005;0,083;0,11;5015,633;0,006;0,009;0,182;0,353;0,019;0,357;0,015;0,121;0,077;0,081;0,01;0,006;0,063;0,07;0,106
0,007;0,006;0,112;0,088;0,875;0,009;0,009;0,043;0,106;5006,552;0,001;0,024;0,065;0,0;0,422;0,029;0,007;0,116;0,047;0,011
0,008;0,006;0,068;0,105;2,406;0,01;0,01;0,094;0,084;2,58;0,001;0,031;0,036;0,001;0,031;0,014;0,006;0,084;0,093;0,032
0,008;0,006;0,104;0,077;0,001;0,01;0,01;0,001;0,076;0,044;0,0;0,279;0,038;0,254;0,366;0,128;0,01;0,124;0,064;3,334
0,008;0,006;0,07;0,08;0,06;0,01;0,01;0,044;0,079;0,011;0,001;0,0;3,032;1,744;0,093;0,016;0,008;0,051;0,047;0,001
0,031;0,006;0,095;0,073;1,794;0,01;0,009;0,001;0,071;0,016;0,0;0,001;0,001;0,567;0,324;0,021;0,007;0,082;0,047;0,33
0,011;0,005;0,093;0,108;0,159;0,009;0,009;0,075;0,157;0,203;0,001;0,0;1,976;0,025;0,079;0,041;0,006;0,105;0,048;0,001
0,007;0,007;0,276;0,085;0,001;0,009;0,009;0,078;0,078;0,005;0,001;0,0;0,1;0,01;0,286;0,029;0,007;0,091;0,065;0,003
0,009;0,005;0,097;0,107;1,581;0,009;0,01;0,047;0,075;0,36;0,0;0,001;2,821;3,322;0,164;0,012;0,006;0,118;0,091;0,101
0,008;0,006;0,079;0,073;0,199;0,009;0,009;0,08;0,095;0,322;0,001;0,0;0,171;0,071;0,239;0,01;0,006;0,05;0,07;0,155
0,009;108,537;0,072;0,132;1,291;0,009;0,008;0,012;0,073;0,065;0,001;15,729;0,772;0,008;0,238;0,012;0,007;0,07;0,098;0,017
0,009;0,014;0,272;0,077;0,199;0,01;0,01;0,068;0,063;1,241;0,059;0,001;0,188;0,023;0,108;0,022;0,006;0,042;0,137;0,069
0,01;1,755;3,302;0,078;0,197;0,01;0,025;0,039;0,063;0,131;0,0;0,136;0,617;0,012;1127,004;0,011;0,006;0,021;0,047;0,026
0,008;0,012;0,114;0,072;0,148;0,009;0,015;0,142;0,052;0,011;0,002;0,001;0,001;0,021;0,027;0,022;0,008;0,071;0,051;0,072
0,008;0,007;0,05;0,079;0,184;0,01;0,009;0,097;0,055;0,001;0,048;0,001;0,667;0,021;0,063;0,01;0,009;0,119;0,05;0,018
0,009;0,013;0,009;0,097;0,153;0,01;0,009;0,068;0,055;0,051;0,033;0,0;0,055;0,013;0,001;0,012;0,009;0,066;0,057;0,076
0,009;0,017;0,041;0,072;0,218;0,009;0,008;0,058;0,062;0,051;0,044;0,001;0,615;1,872;6398,708;0,043;0,011;0,087;0,047;3,181
0,009;0,01;0,014;0,067;0,19;0,009;0,008;0,057;0,053;2,309;0,117;0,0;0,011;0,086;0,063;0,016;0,009;0,121;0,052;0,002
0,008;0,01;0,054;0,073;0,087;0,009;0,008;0,001;0,062;0,167;0,035;0,027;0,79;2,625;0,026;0,013;0,009;0,054;0,057;0,0
0,01;0,01;0,058;0,063;0,183;0,01;0,008;0,07;0,06;0,001;0,02;0,001;0,1;0,065;0,026;0,018;0,009;0,217;0,051;0,002
0,009;0,05;0,006;0,078;0,112;0,477;0,008;1,792;0,06;0,029;0,006;0,139;0,261;0,0;12806,473;0,017;0,601;1,707;0,051;0,083
0,016;0,016;0,041;0,167;0,019;0,011;0,018;0,134;0,132;0,001;0,033;0,001;0,001;1,479;0,068;0,017;0,022;0,552;1,4;0,025
0,009;0,013;0,007;0,14;0,091;0,006;0,01;0,262;0,098;0,413;0,016;0,001;0,0;0,008;0,55;0,01;0,011;0,101;0,279;0,034
0,007;0,01;0,046;0,209;0,036;0,006;0,009;0,058;0,103;0,155;0,15;0,0;0,419;4,087;0,043;0,009;0,011;0,068;0,085;0,183
0,008;0,008;0,034;0,542;2,137;0,006;0,01;0,059;0,106;0,106;0,001;12,901;0,087;0,0;0,549;0,01;0,01;0,185;0,128;0,139
0,008;0,009;0,018;0,072;0,299;0,006;0,009;0,052;0,093;1,34;0,018;0,001;0,001;1,637;0,056;0,02;0,029;0,07;0,102;0,086
0,008;0,009;0,088;0,085;0,038;0,005;0,01;0,262;0,099;5025,834;0,001;0,052;1,267;0,01;0,412;0,011;0,016;0,203;0,1;0,001
0,008;0,008;0,473;0,055;0,001;0,006;0,01;0,093;0,09;0,106;0,015;0,032;0,001;0,105;0,058;0,009;0,027;0,142;0,092;3,633
0,009;0,01;0,077;0,075;5,984;0,006;0,01;0,072;0,125;1,603;0,023;0,055;1,02;0,001;0,603;0,009;0,015;0,265;0,082;0,002
0,009;0,007;0,046;0,049;0,004;0,007;0,01;0,138;0,129;0,001;0,007;0,06;0,001;0,861;0,001;0,009;0,03;0,199;0,12;0,246
0,008;0,006;0,088;0,071;0,003;0,006;0,009;0,117;0,111;1,165;0,033;0,001;0,0;0,057;0,528;0,011;0,011;0,365;0,119;0,888
0,008;0,006;0,014;0,049;0,115;0,006;0,01;0,116;0,091;0,001;0,001;0,015;0,066;0,05;0,085;0,008;0,162;0,613;0,122;0,001
0,008;0,007;0,038;0,144;0,028;0,006;0,01;0,215;0,159;0,009;0,012;0,035;0,0;1,621;1,626;0,009;0,031;0,126;0,143;0,478
0,008;0,006;0,34;0,083;0,079;0,006;0,01;0,101;0,218;0,044;0,036;0,001;0,001;0,036;0,058;0,009;0,064;0,269;0,106;0,214
0,008;0,006;100,55;0,08;0,11;0,006;0,016;0,117;0,11;0,108;0,0;0,014;0,012;0,02;0,766;0,009;0,035;0,208;0,106;0,111
0,009;0,007;0,001;0,072;0,103;0,007;0,009;0,196;0,229;0,018;0,011;0,118;0,514;2,075;0,052;0,009;0,014;1,017;0,098;0,327
0,027;0,007;0,223;0,081;0,117;0,006;0,009;0,132;0,158;0,04;0,032;0,001;0,081;1,553;1074,174;0,011;0,06;0,189;0,107;0,68
0,011;0,005;0,086;0,069;0,122;0,006;0,01;0,068;0,224;0,055;0,001;0,063;2,738;0,0;0,001;0,012;0,03;0,305;0,104;0,001
0,011;0,007;0,132;0,075;0,023;0,006;0,009;0,062;0,103;0,001;0,015;0,03;0,001;0,011;0,127;0,01;0,015;0,379;0,192;0,194
0,009;0,005;0,105;0,07;0,0;0,006;0,009;0,576;0,388;0,113;0,007;0,198;0,015;1,347;0,001;0,009;0,044;2,302;0,091;0,669
0,009;75,035;0,091;0,072;0,116;0,006;0,01;0,086;0,107;0,039;0,024;0,001;0,027;0,044;6403,624;0,01;0,092;0,004;0,097;0,972
0,008;0,013;0,176;0,088;0,023;0,006;0,009;0,053;0,121;0,112;0,009;0,0;0,054;0,006;8,221;0,031;0,013;0,416;0,113;0,23
0,009;0,007;0,115;0,092;0,083;0,006;0,009;0,146;0,094;0,001;0,033;0,001;0,001;0,01;0,065;0,034;0,009;0,666;0,105;0,263
0,01;0,006;0,071;0,082;0,149;0,006;0,011;0,076;0,118;0,065;0,065;5,933;0,0;2,872;0,018;0,018;0,009;0,58;0,095;0,211
0,009;0,013;0,114;0,099;0,106;0,006;0,01;3,58;0,169;0,047;0,001;0,021;0,013;0,021;12801,984;0,013;1,774;0,283;0,171;0,11
0,018;0,009;0,069;0,176;1,087;0,016;0,056;0,093;1,055;0,034;10,752;0,001;0,048;7,64;0,679;0,013;0,014;0,058;1,036;0,317
0,01;0,009;0,149;0,171;0,117;0,006;0,014;0,457;0,855;0,007;0,002;0,065;0,01;0,001;0,396;0,007;0,007;1,577;0,28;0,063
0,01;0,008;0,068;0,114;0,115;0,005;0,01;0,057;0,274;0,089;0,031;0,001;0,021;0,0;0,295;0,007;0,008;0,887;0,228;0,179
0,087;0,01;0,075;0,086;0,132;0,007;0,009;0,8;2,336;0,009;0,014;0,0;0,016;0,037;0,466;0,007;0,007;0,091;0,242;0,176
0,017;0,009;0,024;0,132;1,081;0,006;0,011;0,065;0,243;0,065;0,036;0,015;0,018;0,001;0,382;0,008;0,01;0,045;0,203;0,081
0,029;0,009;0,076;0,084;0,111;0,006;0,008;0,086;0,111;0,063;0,217;0,019;0,056;0,009;0,341;0,01;0,012;0,151;0,178;0,898
0,156;0,009;0,143;0,148;5005,997;0,007;0,006;0,192;0,083;5004,411;0,001;0,011;0,0;0,007;0,342;0,015;0,009;0,042;0,198;0,305
0,013;0,009;0,065;0,085;0,014;0,006;0,007;0,052;0,17;0,001;0,067;0,033;0,0;0,011;0,442;0,01;0,01;0,179;0,217;0,513
0,011;0,009;0,077;0,128;6,889;0,006;0,007;0,053;0,133;0,001;0,0;0,304;0,014;2,654;0,411;0,01;0,01;0,515;0,181;0,001
0,01;0,009;0,097;0,092;0,088;0,006;0,008;0,082;0,18;0,001;0,001;0,036;0,073;0,762;0,414;0,009;0,01;0,273;0,143;0,287
0,01;0,009;0,108;4,77;0,846;0,006;0,006;0,512;0,999;0,674;0,056;0,081;0,001;0,008;0,604;0,01;0,01;1,242;0,223;0,06
0,009;0,01;0,123;0,619;0,584;0,006;0,007;0,096;0,21;1,336;0,001;0,024;0,0;1,038;0,107;0,01;0,011;0,29;0,214;1,207
0,01;0,009;0,119;1,985;0,866;0,008;0,006;0,079;0,212;0,181;0,009;0,017;0,013;0,0;0,45;0,009;0,009;0,511;0,22;0,015
0,009;0,009;0,545;0,326;0,001;0,005;0,008;0,155;0,177;0,001;0,009;0,015;0,006;0,012;0,115;0,009;0,011;0,109;0,182;0,024
0,01;0,01;0,348;0,375;1,971;0,006;0,009;0,071;0,198;0,01;0,021;0,017;0,025;0,006;0,303;0,009;0,01;1,8;0,214;0,344
0,01;0,01;0,492;0,182;5,525;0,006;0,007;0,118;0,158;0,043;0,017;0,191;0,0;0,241;1082,601;0,01;0,01;0,235;0,171;0,14
0,01;1,151;0,366;0,379;0,234;0,006;0,007;0,13;0,161;2,297;0,001;0,001;0,008;0,051;0,084;0,009;0,011;0,098;0,176;0,407
0,009;99,261;0,129;0,305;11,598;0,007;0,007;0,153;0,153;0,001;0,001;0,0;11,947;0,022;0,0;0,01;0,01;0,15;0,138;1,205
0,009;0,013;0,039;1,263;0,252;0,006;0,007;0,138;0,151;0,058;0,034;0,001;0,16;0,018;0,018;0,01;0,011;0,133;0,137;0,001
116,357;0,894;0,058;0,336;0,426;0,006;0,006;0,13;0,13;0,003;0,001;0,001;0,0;2,603;6404,556;0,009;0,011;0,161;0,408;3,068
0,02;0,017;0,024;0,413;0,001;0,005;0,007;0,082;0,15;0,044;0,014;0,0;0,0;0,0;0,066;0,009;0,01;0,874;0,205;0,001
0,01;0,01;0,073;0,364;1,578;0,006;0,006;0,058;0,286;0,055;0,014;0,001;0,023;0,2;0,001;0,01;0,011;0,111;0,139;0,854
0,189;0,481;0,892;4,144;0,001;0,006;0,006;0,119;1,359;0,013;0,016;0,0;0,02;0,001;0,001;0,009;0,01;0,091;0,316;0,017
0,013;0,014;0,062;0,115;0,001;0,006;0,007;0,064;1,894;0,065;0,02;0,027;0,018;0,013;12810,269;0,009;0,01;3,712;1,094;0,001
0,022;0,007;0,045;0,117;0,037;0,017;0,04;0,001;0,127;0,043;0,112;0,009;0,001;0,001;0,085;0,045;0,012;0,111;0,186;0,149
0,01;0,006;0,053;0,1;0,066;0,011;0,027;0,084;1,362;0,079;0,001;0,391;0,002;4,247;0,478;0,011;0,006;0,021;0,099;0,006
0,01;0,006;0,051;0,061;0,084;0,027;0,025;0,019;0,217;2,874;0,012;0,242;0,105;0,204;0,053;0,01;0,006;0,027;0,1;1,888
0,01;0,006;0,063;0,056;0,06;0,01;0,023;0,068;0,113;2,933;0,001;0,02;0,002;2,547;0,367;0,01;0,006;0,142;0,094;0,137
0,009;0,007;0,316;0,083;0,07;0,036;0,01;0,122;0,094;0,019;0,013;0,019;0,002;0,0;0,087;0,009;0,007;0,051;0,086;0,086
0,01;0,008;0,076;0,112;0,164;0,025;0,01;0,473;0,077;0,124;0,012;1,76;0,001;4,328;4,596;0,012;0,009;0,158;0,086;0,144
0,01;0,01;0,164;0,1;0,071;0,009;7,286;0,057;0,081;0,001;0,007;2,464;0,097;0,135;0,069;0,011;0,008;0,364;0,082;0,298
0,01;0,01;0,388;0,127;0,081;0,008;0,022;0,027;0,078;5006,428;0,023;0,036;0,001;3,412;0,407;0,012;0,01;0,055;0,086;0,052
0,009;0,009;0,616;0,074;0,832;0,009;0,009;0,125;0,075;0,455;0,001;0,033;0,029;0,068;0,132;0,01;0,009;0,046;0,076;0,021
0,009;0,009;3,962;0,081;2,844;0,07;0,01;0,056;0,074;0,326;0,009;0,03;0,275;1,666;10,225;0,009;0,009;0,094;0,084;0,143
0,009;0,009;106,146;0,07;0,001;0,025;0,008;0,045;0,072;0,499;0,024;0,038;0,001;0,001;0,325;0,01;0,01;0,116;0,084;0,046
1,645;0,009;0,054;0,075;1,873;0,164;0,009;0,066;0,072;0,0;0,0;0,43;0,0;0,777;0,092;0,029;0,025;0,047;0,082;0,095
0,009;0,006;0,49;0,069;0,138;0,025;0,032;0,012;0,081;0,009;0,009;0,011;0,0;0,56;2,788;0,011;0,014;0,001;0,089;0,119
0,01;0,007;1,191;0,074;0,537;0,807;0,075;0,03;0,11;0,001;0,023;4,437;0,001;0,82;0,139;0,011;0,009;0,046;0,085;0,356
0,008;0,006;0,096;0,068;1,804;0,535;0,017;0,074;0,078;2,996;0,0;0,196;0,0;0,051;0,415;0,01;0,009;0,109;0,094;0,211
0,025;0,007;0,299;0,074;2,392;0,013;0,01;0,008;0,076;0,002;0,162;6,403;0,001;0,786;1102,319;0,009;0,008;0,776;0,083;0,0
0,009;0,006;0,081;0,066;0,108;0,011;0,035;0,057;0,078;0,014;122,889;0,08;0,059;0,095;0,096;0,01;0,009;0,058;0,085;0,016
0,009;0,005;0,003;0,073;0,111;0,055;0,027;0,02;0,071;0,204;0,002;1,688;0,142;0,727;0,0;0,01;0,008;0,088;0,076;0,175
0,028;0,006;0,199;0,065;2,1;0,014;0,009;0,137;0,076;0,057;0,0;0,068;0,065;0,255;0,772;0,01;0,008;0,105;0,1;0,061
0,01;0,006;0,077;0,071;0,698;0,678;0,009;0,019;0,076;0,036;0,001;0,371;0,001;1,492;6402,833;0,009;0,008;0,029;0,079;0,031
0,033;0,006;0,136;0,066;1,254;0,034;0,009;0,05;0,097;0,241;0,095;0,048;0,001;0,062;0,011;0,009;0,008;0,058;0,103;0,147
105,667;0,007;0,11;0,07;0,368;0,188;0,009;0,27;0,073;3,094;5,651;0,42;0,019;1,778;0,061;0,01;0,009;0,008;0,089;0,035
0,028;0,006;0,076;0,082;0,114;0,062;0,035;0,068;0,123;0,002;0,002;0,008;5,349;0,001;0,004;0,011;0,008;0,034;0,076;0,582
0,015;0,087;0,081;0,092;1,839;3,695;0,045;1,382;0,09;0,0;0,001;0,392;0,001;2,028;757,243;0,011;0,624;0,152;0,132;0,0
0,016;0,121;0,116;0,102;0,001;0,012;0,108;0,114;0,251;0,124;0,0;0,001;6,173;0,066;12051,519;0,032;0,029;0,191;0,913;0,035
0,01;0,047;0,057;0,099;0,138;0,006;0,043;0,04;0,217;0,012;0,101;0,001;3,898;0,022;0,079;0,012;0,016;0,204;0,184;0,129
0,01;0,029;0,04;0,076;2,076;0,007;0,014;0,186;0,103;0,051;0,0;0,0;0,0;0,008;0,426;0,009;0,016;0,08;0,295;0,037
0,01;0,021;0,346;0,144;0,26;0,007;0,097;0,214;0,724;0,001;0,001;0,001;0,078;1,165;0,034;0,01;0,015;0,299;0,244;0,003
0,008;0,017;0,145;0,103;0,126;0,01;0,033;0,119;0,135;1,693;0,0;0,159;0,001;0,001;0,834;0,01;0,014;0,19;0,104;0,111
0,007;0,031;0,041;0,097;0,128;0,01;0,014;0,094;0,215;0,001;0,0;0,0;0,0;1,202;0,288;0,009;0,013;0,214;21,94;0,055
0,006;0,072;2,242;0,411;1,616;0,009;0,065;0,053;0,149;0,063;0,001;0,001;0,042;1,355;0,001;0,01;0,011;0,087;0,4;3,222
0,007;0,015;0,174;0,14;0,212;0,009;0,024;0,054;0,354;0,084;4,611;0,001;0,0;1,928;0,465;0,024;0,012;0,059;5,9;5015,16
0,007;0,012;0,103;0,107;0,639;0,009;0,013;0,036;0,164;5005,909;0,002;0,001;0,011;0,069;0,106;0,01;0,012;0,057;0,357;0,001
0,009;0,131;0,088;0,079;0,001;0,009;0,03;0,116;0,171;4,793;0,053;0,0;0,007;0,0;0,36;0,006;0,012;0,336;0,946;0,001
0,01;0,063;0,056;0,172;0,002;0,01;0,01;0,137;0,172;1,333;0,082;0,0;0,049;0,012;4,826;0,006;0,013;0,125;0,166;0,844
0,009;0,02;0,063;0,088;3,095;0,014;0,018;0,135;0,167;1,406;0,001;0,001;0,001;0,005;0,077;0,006;0,011;0,044;0,158;0,001
0,01;0,021;0,093;0,075;0,001;0,014;0,012;0,095;0,146;0,001;0,0;0,082;0,993;3,145;0,381;0,006;0,014;1,323;0,18;0,0
0,01;0,033;;0,079;0,001;0,009;0,042;0,122;1,065;0,001;0,0;0,001;0,028;0,059;0,076;0,006;0,014;0,142;0,171;0,811
0,01;0,016;;0,07;0,001;0,009;0,008;0,236;0,164;0,329;0,022;0,001;0,073;0,001;0,397;0,007;0,013;1,106;0,112;3,054
0,009;0,033;;0,079;0,094;0,007;0,008;0,122;0,131;0,795;0,0;0,0;0,0;0,0;0,086;0,006;0,013;0,213;0,221;0,049
0,009;0,041;;0,068;0,021;0,007;0,009;4,646;0,121;0,002;0,012;0,001;0,0;0,0;1119,148;0,006;0,012;0,083;0,178;0,311
0,009;0,023;;0,077;0,038;0,009;0,015;0,093;0,551;0,131;0,02;0,295;0,015;0,001;7,354;0,006;0,014;0,114;0,194;0,015
0,011;0,009;;0,07;0,01;0,009;0,052;0,12;0,502;0,157;0,041;0,001;0,005;0,009;0,017;0,007;0,013;0,168;0,228;0,002
0,01;0,036;;0,077;0,049;0,01;0,011;0,099;0,352;0,047;0,021;0,0;0,011;5,613;0,023;0,006;0,013;0,09;0,234;2,151
0,009;0,035;;0,068;0,057;0,008;0,016;0,766;0,195;0,134;0,01;0,0;0,01;0,08;6390,768;0,006;0,015;0,077;0,275;0,001
0,011;0,015;;0,076;2,182;0,01;0,017;0,083;0,109;0,392;0,18;0,001;0,023;0,001;5,317;0,007;0,011;0,095;0,104;0,001
0,01;0,016;;0,066;0,045;0,008;0,039;2,19;0,11;0,28;0,001;0,0;0,0;0,0;0,001;0,012;0,012;0,845;0,325;0,424
0,011;0,022;;0,074;0,047;0,009;0,018;0,56;0,127;1,829;0,011;0,0;0,007;0,017;0,017;0,022;0,014;0,092;0,151;0,186
0,012;0,01;;0,135;0,124;0,019;0,015;0,257;0,164;1,457;0,079;0,002;7,884;0,067;0,065;0,023;0,014;0,1;0,127;0,043
0,006;0,011;;0,254;0,104;0,012;0,008;1,108;0,112;0,001;0,0;0,049;0,894;2,14;1,507;0,011;0,009;0,206;0,139;0,029
0,005;0,01;;0,057;0,049;0,01;0,009;0,077;0,338;0,134;0,001;0,028;1,002;5,888;0,477;0,01;0,008;0,329;0,158;0,081
0,007;0,01;;0,054;2,041;0,024;0,009;0,039;0,126;0,019;0,0;0,078;5,77;0,001;0,05;0,012;0,008;0,187;0,156;0,041
0,006;0,009;;0,047;0,057;0,012;0,008;0,131;0,137;0,003;0,017;0,016;0,084;0,034;0,352;0,275;0,008;0,123;0,137;0,021
0,009;0,01;;0,048;0,1;0,009;0,012;0,035;0,104;0,132;0,005;0,015;0,112;0,011;0,079;0,014;0,009;0,116;0,294;0,075
0,008;0,01;;0,044;0,001;0,009;0,081;0,034;0,113;0,041;0,022;0,018;0,001;0,027;0,339;0,011;0,008;0,417;0,361;0,036
0,009;0,01;;0,046;0,098;0,01;0,083;0,113;0,097;0,09;0,043;0,017;0,0;0,001;0,095;0,105;0,008;2,174;0,161;0,017
