f;;;;;n;;;;;r;;;;;s;;;;
CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;CR;CR+;RTW;SR;TI;
0,037;5,116;1,512;1,011;0,078;2,299;3,165;6,547;4,279;2,872;2,925;0,159;8,607;0,05;0,595;6,8;31,143;37,62;58,122;11,439
0,021;1,267;0,568;1,621;0,066;0,319;1,021;0,796;0,104;5,02;1,63;0,497;2,325;2,178;1,346;24,935;10,99;29,868;31,842;53,17
1,785;2,308;7,587;0,545;0,128;2,477;9,039;3,145;1,321;0,628;0,5;3,026;1,702;3,46;0,736;37,698;12,856;38,189;12,548;41,837
1,306;2,481;0,052;2,882;5,05;0,563;1,214;6,959;17,805;2,486;2,348;1,075;0,817;0,923;0,039;1,142;29,662;17,242;56,515;57,267
2,173;3,876;4,966;5,358;1,63;2,395;10,689;0,045;0,044;0,798;0,581;1,675;0,64;0,567;0,022;7,348;47,217;62,39;8,179;4,959
0,153;3,634;1,602;1,683;4,669;9,215;3,233;9,763;5,787;4,295;1,646;0,92;0,366;1,833;1,512;91,592;96,39;25,201;98,056;167,313
0,719;2,321;1,329;3,641;3,319;1,663;0,059;8,407;8,867;0,195;0,039;1,505;1,576;0,143;0,565;3,657;74,436;4,279;59,7;0,108
3,058;1,06;2,719;0,038;5,08;0,681;0,079;2,469;0,155;7,336;2,37;1,272;0,043;1,525;1,992;12,929;56,307;150,547;26,989;61,529
0,071;1,656;1,636;4,156;0,494;1,834;1,238;5,515;0,049;1,36;2,167;1,92;1,736;0,877;5,932;23,738;24,525;72,087;21,811;38,482
2,65;0,864;5,089;7,733;14,119;0,894;0,688;0,161;1,163;2,574;0,257;1,704;2,146;0,616;0,313;25,485;22,823;22,621;18,185;0,173
1,909;1,045;1,038;6,201;7,513;1,426;9,24;3,12;4,396;5,6;1,494;4,561;1,212;1,323;0,041;90,589;2,529;12,025;15,214;0,064
6,322;1,984;0,33;4,458;12,425;1,748;7,456;1,657;0,647;2,646;1,745;1,762;0,184;0,459;0,595;45,085;33,178;4,223;16,362;0,949
0,381;0,596;0,038;0,159;2,514;1,489;2,38;2,844;2,055;1,8;0,97;1,704;0,038;0,812;1,224;89,897;21,81;7,688;5,281;61,069
0,333;7,356;0,073;21,444;8,513;4,805;0,07;3,952;4,954;3,807;0,217;0,681;2,324;0,95;1,587;32,22;4,603;23,99;118,928;43,663
3,818;1,464;0,028;5,079;5,191;2,972;2,728;12,298;3,236;1,109;5,243;1,204;0,821;2,393;0,049;86,257;35,036;27,7;7,909;1,076
0,771;3,171;0,634;2,359;5,687;1,416;3,305;0,764;0,045;0,815;0,477;0,115;2,243;1,025;2,676;13,574;54,408;63,421;14,763;0,038
1,88;8,518;0,157;2,025;0,329;11,445;1,698;2,739;3,382;5,525;2,644;1,451;0,949;1,922;0,178;31,334;4,388;19,889;48,34;15,38
0,541;0,096;0,098;3,999;1,641;7,177;3,644;3,169;0,897;6,771;6,357;3,616;3,379;2,429;3,154;1,5;106,218;4,497;36,653;7,217
1,384;2,05;6,656;5,671;4,131;6,548;4,048;0,56;2,933;0,169;0,129;4,829;1,265;2,176;1,389;117,223;6,613;129,623;33,237;12,843
0,773;1,258;8,059;0,328;1,463;1,768;11,037;1,663;0,93;5003,142;0,502;0,645;0,027;1,273;1,633;183,004;21,87;2,381;9,897;57,174
3,137;0,69;0,471;5,54;16,879;8,565;3,091;6,985;4,012;4969,785;1,047;0,888;2,544;6,663;0,023;28,605;0,028;86,881;79,359;78,746
0,529;1,338;3,616;1,075;0,311;7,809;4,404;0,993;3,2;4,834;0,817;0,958;0,947;2,344;1,775;74,725;60,949;15,982;96,502;28,931
0,617;0,044;2,362;1,652;1,71;0,777;5,944;2,573;1,852;1,01;0,619;0,037;1,335;1,357;1,829;70,317;48,342;75,159;20,998;33,697
2,457;0,022;1,54;0,701;0,275;0,585;6,509;11,355;18,695;10,696;0,065;1,109;7,205;1,679;1,549;56,745;30,78;11,202;109,676;46,82
1,67;0,021;1,057;0,741;0,034;0,086;1,814;0,503;11,575;5,838;0,933;0,047;1,806;0,117;4,731;46,359;34,981;22,445;0,032;99,641
1,647;5,629;0,716;2,439;0,145;0,479;0,133;0,723;9,561;3,705;3,843;2,921;2,034;0,038;1,338;69,997;74,981;0,171;33,074;32,671
